Some messages have been moved to the Issues panel.
AgeVaxH35.js:871 Sat Jan 23 2021 11:34:36 GMT-0800 (Pacific Standard Time)
AgeVaxH35.js:872 CovidSIMVL Mode1 and Mod2 Hybrid 35d
AgeVaxH35.js:873 Mode 1 >13 and <36 is 75%
AgeVaxH35.js:874 Mode 2 >28 is 95%; >13 and <29 is 75%
AgeVaxH35.js:2302 61I x:ageGp:fam 26:0:-1 by red 936:7:-1 at gen225 Univ0 prob=0.427
AgeVaxH35.js:2302 62I x:ageGp:fam 273:2:-1 by blue 517:3:-1 at gen226 Univ0 prob=0.885
AgeVaxH35.js:2302 64I x:ageGp:fam 537:3:-1 by red 248:2:-1 at gen230 Univ0 prob=0.591
AgeVaxH35.js:2302 65I x:ageGp:fam 67:1:-1 by blue 663:4:-1 at gen232 Univ0 prob=0.365
AgeVaxH35.js:2302 66I x:ageGp:fam 69:1:-1 by blue 517:3:-1 at gen234 Univ0 prob=0.408
AgeVaxH35.js:2302 67I x:ageGp:fam 402:3:-1 by blue 942:7:-1 at gen236 Univ0 prob=0.126
AgeVaxH35.js:2302 68I x:ageGp:fam 668:4:-1 by blue 34:0:-1 at gen239 Univ0 prob=0.405
AgeVaxH35.js:2302 68I x:ageGp:fam 608:4:-1 by blue 106:1:-1 at gen239 Univ0 prob=0.737
AgeVaxH35.js:2302 68I x:ageGp:fam 732:5:-1 by blue 52:1:-1 at gen240 Univ0 prob=0.078
AgeVaxH35.js:2302 68I x:ageGp:fam 487:3:-1 by yellow 577:4:-1 at gen240 Univ0 prob=0.165
AgeVaxH35.js:2302 70I x:ageGp:fam 661:4:-1 by blue 130:1:-1 at gen241 Univ0 prob=0.869
AgeVaxH35.js:2302 70I x:ageGp:fam 779:5:-1 by blue 381:3:-1 at gen241 Univ0 prob=0.672
AgeVaxH35.js:2302 74I x:ageGp:fam 284:2:-1 by red 738:5:-1 at gen243 Univ0 prob=0.534
AgeVaxH35.js:2302 75I x:ageGp:fam 149:2:-1 by blue 452:3:-1 at gen245 Univ0 prob=0.797
AgeVaxH35.js:2302 75I x:ageGp:fam 895:6:-1 by blue 778:5:-1 at gen245 Univ0 prob=0.136
AgeVaxH35.js:2302 75I x:ageGp:fam 598:4:-1 by blue 381:3:-1 at gen246 Univ0 prob=0.844
AgeVaxH35.js:2302 77I x:ageGp:fam 155:2:-1 by blue 517:3:-1 at gen247 Univ0 prob=0.423
AgeVaxH35.js:2302 79I x:ageGp:fam 926:7:-1 by blue 130:1:-1 at gen249 Univ0 prob=0.366
AgeVaxH35.js:2302 79I x:ageGp:fam 690:5:-1 by blue 529:3:-1 at gen250 Univ0 prob=0.867
AgeVaxH35.js:2302 80I x:ageGp:fam 303:2:-1 by blue 52:1:-1 at gen251 Univ0 prob=0.014
AgeVaxH35.js:2302 82I x:ageGp:fam 535:3:-1 by red 399:3:-1 at gen254 Univ0 prob=0.647
AgeVaxH35.js:2302 83I x:ageGp:fam 958:8:-1 by blue 381:3:-1 at gen257 Univ0 prob=0.830
AgeVaxH35.js:2302 84I x:ageGp:fam 96:1:-1 by blue 443:3:-1 at gen259 Univ0 prob=0.262
AgeVaxH35.js:2302 84I x:ageGp:fam 565:4:-1 by red 541:4:-1 at gen260 Univ0 prob=0.333
AgeVaxH35.js:2302 85I x:ageGp:fam 161:2:-1 by red 738:5:-1 at gen261 Univ0 prob=0.366
AgeVaxH35.js:2302 86I x:ageGp:fam 357:2:-1 by blue 452:3:-1 at gen262 Univ0 prob=0.562
AgeVaxH35.js:2302 86I x:ageGp:fam 438:3:-1 by blue 529:3:-1 at gen262 Univ0 prob=0.321
AgeVaxH35.js:2302 87I x:ageGp:fam 800:5:-1 by blue 52:1:-1 at gen263 Univ0 prob=0.541
AgeVaxH35.js:2302 90I x:ageGp:fam 784:5:-1 by red 517:3:-1 at gen265 Univ0 prob=0.257
AgeVaxH35.js:2302 90I x:ageGp:fam 692:5:-1 by blue 116:1:-1 at gen266 Univ0 prob=0.559
AgeVaxH35.js:2302 90I x:ageGp:fam 240:2:-1 by blue 243:2:-1 at gen266 Univ0 prob=0.890
AgeVaxH35.js:2302 91I x:ageGp:fam 920:7:-1 by blue 645:4:-1 at gen267 Univ0 prob=0.047
AgeVaxH35.js:2302 91I x:ageGp:fam 963:8:-1 by blue 670:4:-1 at gen267 Univ0 prob=0.683
AgeVaxH35.js:2302 93I x:ageGp:fam 115:1:-1 by blue 243:2:-1 at gen268 Univ0 prob=0.268
AgeVaxH35.js:2302 93I x:ageGp:fam 508:3:-1 by blue 116:1:-1 at gen268 Univ0 prob=0.474
AgeVaxH35.js:2302 95I x:ageGp:fam 121:1:-1 by blue 381:3:-1 at gen269 Univ0 prob=0.841
AgeVaxH35.js:2302 97I x:ageGp:fam 821:6:-1 by blue 130:1:-1 at gen270 Univ0 prob=0.117
AgeVaxH35.js:2302 99I x:ageGp:fam 331:2:-1 by red 541:4:-1 at gen272 Univ0 prob=0.736
AgeVaxH35.js:2302 100I x:ageGp:fam 865:6:-1 by blue 52:1:-1 at gen275 Univ0 prob=0.721
AgeVaxH35.js:2302 100I x:ageGp:fam 217:2:-1 by red 452:3:-1 at gen275 Univ0 prob=0.160
AgeVaxH35.js:2302 100I x:ageGp:fam 468:3:-1 by blue 611:4:-1 at gen275 Univ0 prob=0.105
AgeVaxH35.js:2302 100I x:ageGp:fam 580:4:-1 by red 106:1:-1 at gen276 Univ0 prob=0.237
AgeVaxH35.js:2302 100I x:ageGp:fam 818:5:-1 by blue 116:1:-1 at gen276 Univ0 prob=0.508
AgeVaxH35.js:2302 100I x:ageGp:fam 555:4:-1 by blue 611:4:-1 at gen276 Univ0 prob=0.748
AgeVaxH35.js:2302 106I x:ageGp:fam 378:3:-1 by blue 243:2:-1 at gen278 Univ0 prob=0.743
AgeVaxH35.js:2302 106I x:ageGp:fam 288:2:-1 by blue 528:3:-1 at gen279 Univ0 prob=0.598
AgeVaxH35.js:2302 108I x:ageGp:fam 929:7:-1 by blue 528:3:-1 at gen282 Univ0 prob=0.581
AgeVaxH35.js:2302 108I x:ageGp:fam 859:6:-1 by yellow 929:7:-1 at gen283 Univ0 prob=0.318
AgeVaxH35.js:2302 109I x:ageGp:fam 72:1:-1 by red 106:1:-1 at gen284 Univ0 prob=0.969
AgeVaxH35.js:2302 111I x:ageGp:fam 297:2:-1 by red 106:1:-1 at gen287 Univ0 prob=0.414
AgeVaxH35.js:2302 111I x:ageGp:fam 605:4:-1 by red 248:2:-1 at gen287 Univ0 prob=0.878
AgeVaxH35.js:2302 111I x:ageGp:fam 788:5:-1 by blue 395:3:-1 at gen287 Univ0 prob=0.980
AgeVaxH35.js:2302 114I x:ageGp:fam 174:2:-1 by red 130:1:-1 at gen290 Univ0 prob=0.826
AgeVaxH35.js:2302 114I x:ageGp:fam 435:3:-1 by blue 611:4:-1 at gen290 Univ0 prob=0.351
AgeVaxH35.js:2302 116I x:ageGp:fam 353:2:-1 by blue 653:4:-1 at gen292 Univ0 prob=0.828
AgeVaxH35.js:2302 116I x:ageGp:fam 966:8:-1 by blue 653:4:-1 at gen292 Univ0 prob=0.971
AgeVaxH35.js:2302 118I x:ageGp:fam 723:5:-1 by red 452:3:-1 at gen295 Univ0 prob=0.416
AgeVaxH35.js:2302 118I x:ageGp:fam 589:4:-1 by blue 395:3:-1 at gen296 Univ0 prob=0.102
AgeVaxH35.js:2302 120I x:ageGp:fam 839:6:-1 by blue 26:0:-1 at gen298 Univ0 prob=0.109
AgeVaxH35.js:2302 121I x:ageGp:fam 460:3:-1 by red 541:4:-1 at gen302 Univ0 prob=0.324
AgeVaxH35.js:2302 121I x:ageGp:fam 609:4:-1 by blue 528:3:-1 at gen302 Univ0 prob=0.302
AgeVaxH35.js:2302 123I x:ageGp:fam 651:4:-1 by blue 443:3:-1 at gen304 Univ0 prob=0.926
AgeVaxH35.js:2302 123I x:ageGp:fam 667:4:-1 by blue 598:4:-1 at gen304 Univ0 prob=0.322
AgeVaxH35.js:2302 123I x:ageGp:fam 97:1:-1 by red 685:4:-1 at gen305 Univ0 prob=0.045
AgeVaxH35.js:2302 126I x:ageGp:fam 812:5:-1 by blue 443:3:-1 at gen309 Univ0 prob=0.202
AgeVaxH35.js:2302 127I x:ageGp:fam 447:3:-1 by red 685:4:-1 at gen311 Univ0 prob=0.780
AgeVaxH35.js:2302 127I x:ageGp:fam 810:5:-1 by red 130:1:-1 at gen312 Univ0 prob=0.185
AgeVaxH35.js:2302 127I x:ageGp:fam 817:5:-1 by blue 299:2:-1 at gen312 Univ0 prob=0.955
AgeVaxH35.js:2302 130I x:ageGp:fam 112:1:-1 by blue 565:4:-1 at gen314 Univ0 prob=0.436
AgeVaxH35.js:2302 130I x:ageGp:fam 614:4:-1 by blue 958:8:-1 at gen314 Univ0 prob=0.244
AgeVaxH35.js:2302 130I x:ageGp:fam 18:0:-1 by red 243:2:-1 at gen315 Univ0 prob=0.674
AgeVaxH35.js:2302 132I x:ageGp:fam 623:4:-1 by blue 926:7:-1 at gen316 Univ0 prob=0.918
AgeVaxH35.js:2302 133I x:ageGp:fam 88:1:-1 by blue 779:5:-1 at gen317 Univ0 prob=0.041
AgeVaxH35.js:2302 134I x:ageGp:fam 22:0:-1 by blue 96:1:-1 at gen318 Univ0 prob=0.715
AgeVaxH35.js:2302 134I x:ageGp:fam 785:5:-1 by blue 395:3:-1 at gen318 Univ0 prob=0.481
AgeVaxH35.js:2302 134I x:ageGp:fam 547:4:-1 by red 577:4:-1 at gen318 Univ0 prob=0.519
AgeVaxH35.js:2302 138I x:ageGp:fam 801:5:-1 by red 106:1:-1 at gen320 Univ0 prob=0.445
AgeVaxH35.js:2302 138I x:ageGp:fam 275:2:-1 by blue 598:4:-1 at gen321 Univ0 prob=0.071
AgeVaxH35.js:2302 139I x:ageGp:fam 786:5:-1 by blue 958:8:-1 at gen322 Univ0 prob=0.025
AgeVaxH35.js:2302 140I x:ageGp:fam 891:6:-1 by blue 487:3:-1 at gen323 Univ0 prob=0.634
AgeVaxH35.js:2302 140I x:ageGp:fam 618:4:-1 by red 577:4:-1 at gen323 Univ0 prob=0.097
AgeVaxH35.js:2302 141I x:ageGp:fam 987:9:-1 by red 130:1:-1 at gen324 Univ0 prob=0.046
AgeVaxH35.js:2302 141I x:ageGp:fam 773:5:-1 by yellow 468:3:-1 at gen324 Univ0 prob=0.775
AgeVaxH35.js:2302 145I x:ageGp:fam 515:3:-1 by red 248:2:-1 at gen326 Univ0 prob=0.657
AgeVaxH35.js:2302 145I x:ageGp:fam 650:4:-1 by blue 69:1:-1 at gen327 Univ0 prob=0.254
AgeVaxH35.js:2302 145I x:ageGp:fam 863:6:-1 by red 130:1:-1 at gen327 Univ0 prob=0.294
AgeVaxH35.js:2302 148I x:ageGp:fam 682:4:-1 by blue 653:4:-1 at gen331 Univ0 prob=0.613
AgeVaxH35.js:2302 148I x:ageGp:fam 63:1:-1 by blue 958:8:-1 at gen332 Univ0 prob=0.248
AgeVaxH35.js:2302 150I x:ageGp:fam 726:5:-1 by blue 69:1:-1 at gen334 Univ0 prob=0.266
AgeVaxH35.js:2302 151I x:ageGp:fam 664:4:-1 by blue 926:7:-1 at gen338 Univ0 prob=0.364
AgeVaxH35.js:2302 151I x:ageGp:fam 361:3:-1 by blue 661:4:-1 at gen339 Univ0 prob=0.209
AgeVaxH35.js:2302 153I x:ageGp:fam 17:0:-1 by red 130:1:-1 at gen342 Univ0 prob=0.619
AgeVaxH35.js:2302 154I x:ageGp:fam 35:0:-1 by red 528:3:-1 at gen345 Univ0 prob=0.426
AgeVaxH35.js:2302 154I x:ageGp:fam 396:3:-1 by blue 821:6:-1 at gen345 Univ0 prob=0.253
AgeVaxH35.js:2302 154I x:ageGp:fam 612:4:-1 by blue 580:4:-1 at gen345 Univ0 prob=0.054
AgeVaxH35.js:2302 154I x:ageGp:fam 156:2:-1 by blue 69:1:-1 at gen346 Univ0 prob=0.065
AgeVaxH35.js:2302 158I x:ageGp:fam 341:2:-1 by blue 487:3:-1 at gen348 Univ0 prob=0.146
AgeVaxH35.js:2302 158I x:ageGp:fam 102:1:-1 by blue 535:3:-1 at gen349 Univ0 prob=0.888
AgeVaxH35.js:2302 159I x:ageGp:fam 775:5:-1 by red 106:1:-1 at gen350 Univ0 prob=0.820
AgeVaxH35.js:2302 159I x:ageGp:fam 712:5:-1 by blue 535:3:-1 at gen350 Univ0 prob=0.224
AgeVaxH35.js:2302 162I x:ageGp:fam 872:6:-1 by blue 690:5:-1 at gen352 Univ0 prob=0.739
AgeVaxH35.js:2302 163I x:ageGp:fam 374:3:-1 by blue 487:3:-1 at gen354 Univ0 prob=0.435
AgeVaxH35.js:2302 164I x:ageGp:fam 885:6:-1 by red 113:1:-1 at gen356 Univ0 prob=0.564
AgeVaxH35.js:2302 164I x:ageGp:fam 266:2:-1 by blue 690:5:-1 at gen357 Univ0 prob=0.664
AgeVaxH35.js:2302 166I x:ageGp:fam 302:2:-1 by red 116:1:-1 at gen360 Univ0 prob=0.418
AgeVaxH35.js:2302 166I x:ageGp:fam 448:3:-1 by blue 155:2:-1 at gen360 Univ0 prob=0.014
AgeVaxH35.js:2302 168I x:ageGp:fam 163:2:-1 by red 106:1:-1 at gen362 Univ0 prob=0.018
AgeVaxH35.js:2302 168I x:ageGp:fam 213:2:-1 by blue 508:3:-1 at gen363 Univ0 prob=0.201
AgeVaxH35.js:2302 169I x:ageGp:fam 317:2:-1 by red 608:4:-1 at gen364 Univ0 prob=0.936
AgeVaxH35.js:2302 169I x:ageGp:fam 604:4:-1 by blue 535:3:-1 at gen364 Univ0 prob=0.489
AgeVaxH35.js:2302 172I x:ageGp:fam 249:2:-1 by red 611:4:-1 at gen366 Univ0 prob=0.262
AgeVaxH35.js:2302 172I x:ageGp:fam 610:4:-1 by blue 72:1:-1 at gen367 Univ0 prob=0.460
AgeVaxH35.js:2302 172I x:ageGp:fam 610:4:-1 by blue 784:5:-1 at gen367 Univ0 prob=0.794
AgeVaxH35.js:2302 173I x:ageGp:fam 257:2:-1 by red 443:3:-1 at gen368 Univ0 prob=0.972
AgeVaxH35.js:2302 174I x:ageGp:fam 253:2:-1 by red 653:4:-1 at gen369 Univ0 prob=0.763
AgeVaxH35.js:2302 176I x:ageGp:fam 51:1:-1 by blue 788:5:-1 at gen372 Univ0 prob=0.306
AgeVaxH35.js:2302 177I x:ageGp:fam 908:7:-1 by blue 515:3:-1 at gen376 Univ0 prob=0.148
AgeVaxH35.js:2302 178I x:ageGp:fam 47:1:-1 by blue 609:4:-1 at gen380 Univ0 prob=0.332
AgeVaxH35.js:2302 179I x:ageGp:fam 813:5:-1 by blue 580:4:-1 at gen383 Univ0 prob=0.031
AgeVaxH35.js:2302 180I x:ageGp:fam 422:3:-1 by blue 580:4:-1 at gen385 Univ0 prob=0.553
AgeVaxH35.js:2302 180I x:ageGp:fam 533:3:-1 by red 69:1:-1 at gen386 Univ0 prob=0.317
AgeVaxH35.js:2302 180I x:ageGp:fam 430:3:-1 by blue 810:5:-1 at gen386 Univ0 prob=0.718
AgeVaxH35.js:2302 183I x:ageGp:fam 721:5:-1 by blue 63:1:-1 at gen389 Univ0 prob=0.064
AgeVaxH35.js:2302 183I x:ageGp:fam 759:5:-1 by blue 812:5:-1 at gen390 Univ0 prob=0.142
AgeVaxH35.js:2302 185I x:ageGp:fam 264:2:-1 by blue 801:5:-1 at gen393 Univ0 prob=0.944
AgeVaxH35.js:2302 185I x:ageGp:fam 922:7:-1 by blue 547:4:-1 at gen393 Univ0 prob=0.429
AgeVaxH35.js:2302 187I x:ageGp:fam 666:4:-1 by blue 515:3:-1 at gen396 Univ0 prob=0.478
AgeVaxH35.js:2302 187I x:ageGp:fam 556:4:-1 by blue 863:6:-1 at gen396 Univ0 prob=0.487
AgeVaxH35.js:2302 187I x:ageGp:fam 930:7:-1 by blue 609:4:-1 at gen396 Univ0 prob=0.488
AgeVaxH35.js:2302 187I x:ageGp:fam 864:6:-1 by red 865:6:-1 at gen396 Univ0 prob=0.271
AgeVaxH35.js:2302 191I x:ageGp:fam 585:4:-1 by blue 650:4:-1 at gen398 Univ0 prob=0.648
AgeVaxH35.js:2302 192I x:ageGp:fam 205:2:-1 by blue 72:1:-1 at gen402 Univ0 prob=0.656
AgeVaxH35.js:2302 192I x:ageGp:fam 296:2:-1 by blue 609:4:-1 at gen403 Univ0 prob=0.295
AgeVaxH35.js:2302 194I x:ageGp:fam 504:3:-1 by blue 788:5:-1 at gen406 Univ0 prob=0.622
AgeVaxH35.js:2302 194I x:ageGp:fam 707:5:-1 by blue 361:3:-1 at gen407 Univ0 prob=0.915
AgeVaxH35.js:2302 195I x:ageGp:fam 259:2:-1 by blue 650:4:-1 at gen408 Univ0 prob=0.551
AgeVaxH35.js:2302 195I x:ageGp:fam 276:2:-1 by red 821:6:-1 at gen408 Univ0 prob=0.595
AgeVaxH35.js:2302 196I x:ageGp:fam 630:4:-1 by blue 810:5:-1 at gen409 Univ0 prob=0.343
AgeVaxH35.js:2302 198I x:ageGp:fam 725:5:-1 by blue 801:5:-1 at gen410 Univ0 prob=0.949
AgeVaxH35.js:2302 199I x:ageGp:fam 548:4:-1 by red 661:4:-1 at gen411 Univ0 prob=0.428
AgeVaxH35.js:2302 201I x:ageGp:fam 459:3:-1 by blue 63:1:-1 at gen417 Univ0 prob=0.166
AgeVaxH35.js:2302 202I x:ageGp:fam 869:6:-1 by blue 266:2:-1 at gen420 Univ0 prob=0.156
AgeVaxH35.js:2302 202I x:ageGp:fam 415:3:-1 by blue 863:6:-1 at gen420 Univ0 prob=0.297
AgeVaxH35.js:2302 202I x:ageGp:fam 952:8:-1 by blue 810:5:-1 at gen420 Univ0 prob=0.882
AgeVaxH35.js:2302 205I x:ageGp:fam 175:2:-1 by blue 515:3:-1 at gen422 Univ0 prob=0.849
AgeVaxH35.js:2302 205I x:ageGp:fam 477:3:-1 by blue 650:4:-1 at gen422 Univ0 prob=0.222
AgeVaxH35.js:2302 207I x:ageGp:fam 764:5:-1 by blue 801:5:-1 at gen424 Univ0 prob=0.506
AgeVaxH35.js:2302 207I x:ageGp:fam 392:3:-1 by red 788:5:-1 at gen425 Univ0 prob=0.522
AgeVaxH35.js:2302 208I x:ageGp:fam 534:3:-1 by blue 163:2:-1 at gen426 Univ0 prob=0.595
AgeVaxH35.js:2302 208I x:ageGp:fam 318:2:-1 by blue 812:5:-1 at gen426 Univ0 prob=0.304
AgeVaxH35.js:2302 208I x:ageGp:fam 507:3:-1 by red 508:3:-1 at gen426 Univ0 prob=0.495
AgeVaxH35.js:2302 209I x:ageGp:fam 78:1:-1 by blue 810:5:-1 at gen427 Univ0 prob=0.469
AgeVaxH35.js:2302 209I x:ageGp:fam 294:2:-1 by blue 614:4:-1 at gen427 Univ0 prob=0.119
