Some messages have been moved to the Issues panel.
AgeVaxH35.js:871 Sat Jan 23 2021 13:14:35 GMT-0800 (Pacific Standard Time)
AgeVaxH35.js:872 CovidSIMVL Mode1 and Mod2 Hybrid 35d
AgeVaxH35.js:873 Mode 1 >13 and <36 is 75%
AgeVaxH35.js:874 Mode 2 >28 is 95%; >13 and <29 is 75%
AgeVaxH35.js:2302 53I x:ageGp:fam 670:4:-1 by blue 271:2:-1 at gen292 Univ0 prob=0.908
AgeVaxH35.js:2302 53I x:ageGp:fam 488:3:-1 by blue 981:8:-1 at gen292 Univ0 prob=0.240
AgeVaxH35.js:2302 56I x:ageGp:fam 156:2:-1 by blue 235:2:-1 at gen295 Univ0 prob=0.030
AgeVaxH35.js:2302 56I x:ageGp:fam 790:5:-1 by blue 254:2:-1 at gen296 Univ0 prob=0.445
AgeVaxH35.js:2302 58I x:ageGp:fam 160:2:-1 by blue 323:2:-1 at gen298 Univ0 prob=0.668
AgeVaxH35.js:2302 58I x:ageGp:fam 178:2:-1 by blue 235:2:-1 at gen299 Univ0 prob=0.055
AgeVaxH35.js:2302 60I x:ageGp:fam 921:7:-1 by blue 323:2:-1 at gen301 Univ0 prob=0.596
AgeVaxH35.js:2302 60I x:ageGp:fam 547:4:-1 by blue 401:3:-1 at gen302 Univ0 prob=0.013
AgeVaxH35.js:2302 62I x:ageGp:fam 68:1:-1 by blue 323:2:-1 at gen304 Univ0 prob=0.114
AgeVaxH35.js:2302 62I x:ageGp:fam 512:3:-1 by red 652:4:-1 at gen304 Univ0 prob=0.525
AgeVaxH35.js:2302 62I x:ageGp:fam 912:7:-1 by red 3:0:-1 at gen305 Univ0 prob=0.175
AgeVaxH35.js:2302 62I x:ageGp:fam 455:3:-1 by blue 925:7:-1 at gen305 Univ0 prob=0.821
AgeVaxH35.js:2302 64I x:ageGp:fam 734:5:-1 by blue 235:2:-1 at gen306 Univ0 prob=0.513
AgeVaxH35.js:2302 67I x:ageGp:fam 267:2:-1 by red 819:5:-1 at gen310 Univ0 prob=0.116
AgeVaxH35.js:2302 67I x:ageGp:fam 739:5:-1 by blue 925:7:-1 at gen310 Univ0 prob=0.880
AgeVaxH35.js:2302 67I x:ageGp:fam 802:5:-1 by blue 700:5:-1 at gen311 Univ0 prob=0.750
AgeVaxH35.js:2302 70I x:ageGp:fam 963:8:-1 by yellow 742:5:-1 at gen313 Univ0 prob=0.239
AgeVaxH35.js:2302 71I x:ageGp:fam 418:3:-1 by red 648:4:-1 at gen315 Univ0 prob=0.441
AgeVaxH35.js:2302 72I x:ageGp:fam 92:1:-1 by blue 877:6:-1 at gen317 Univ0 prob=0.070
AgeVaxH35.js:2302 73I x:ageGp:fam 193:2:-1 by blue 271:2:-1 at gen319 Univ0 prob=0.271
AgeVaxH35.js:2302 74I x:ageGp:fam 335:2:-1 by blue 235:2:-1 at gen321 Univ0 prob=0.990
AgeVaxH35.js:2302 75I x:ageGp:fam 202:2:-1 by blue 323:2:-1 at gen324 Univ0 prob=0.195
AgeVaxH35.js:2302 75I x:ageGp:fam 820:5:-1 by blue 735:5:-1 at gen325 Univ0 prob=0.169
AgeVaxH35.js:2302 77I x:ageGp:fam 152:2:-1 by blue 323:2:-1 at gen327 Univ0 prob=0.434
AgeVaxH35.js:2302 77I x:ageGp:fam 955:8:-1 by blue 493:3:-1 at gen327 Univ0 prob=0.223
AgeVaxH35.js:2302 79I x:ageGp:fam 596:4:-1 by red 590:4:-1 at gen329 Univ0 prob=0.229
AgeVaxH35.js:2302 79I x:ageGp:fam 265:2:-1 by red 173:2:-1 at gen330 Univ0 prob=0.871
AgeVaxH35.js:2302 79I x:ageGp:fam 932:7:-1 by red 661:4:-1 at gen330 Univ0 prob=0.874
AgeVaxH35.js:2302 80I x:ageGp:fam 703:5:-1 by blue 925:7:-1 at gen331 Univ0 prob=0.357
AgeVaxH35.js:2302 82I x:ageGp:fam 528:3:-1 by red 425:3:-1 at gen332 Univ0 prob=0.714
AgeVaxH35.js:2302 84I x:ageGp:fam 33:0:-1 by blue 715:5:-1 at gen335 Univ0 prob=0.934
AgeVaxH35.js:2302 84I x:ageGp:fam 529:3:-1 by blue 495:3:-1 at gen335 Univ0 prob=0.729
AgeVaxH35.js:2302 86I x:ageGp:fam 906:7:-1 by blue 70:1:-1 at gen337 Univ0 prob=0.257
AgeVaxH35.js:2302 86I x:ageGp:fam 205:2:-1 by red 590:4:-1 at gen337 Univ0 prob=0.567
AgeVaxH35.js:2302 88I x:ageGp:fam 237:2:-1 by blue 271:2:-1 at gen339 Univ0 prob=0.126
AgeVaxH35.js:2302 88I x:ageGp:fam 860:6:-1 by blue 271:2:-1 at gen339 Univ0 prob=0.105
AgeVaxH35.js:2302 88I x:ageGp:fam 506:3:-1 by blue 493:3:-1 at gen339 Univ0 prob=0.987
AgeVaxH35.js:2302 88I x:ageGp:fam 837:6:-1 by red 590:4:-1 at gen340 Univ0 prob=0.708
AgeVaxH35.js:2302 91I x:ageGp:fam 408:3:-1 by blue 271:2:-1 at gen341 Univ0 prob=0.418
AgeVaxH35.js:2302 93I x:ageGp:fam 891:6:-1 by blue 686:4:-1 at gen343 Univ0 prob=0.548
AgeVaxH35.js:2302 93I x:ageGp:fam 987:9:-1 by blue 742:5:-1 at gen343 Univ0 prob=0.081
AgeVaxH35.js:2302 95I x:ageGp:fam 412:3:-1 by blue 271:2:-1 at gen345 Univ0 prob=0.385
AgeVaxH35.js:2302 95I x:ageGp:fam 59:1:-1 by yellow 156:2:-1 at gen346 Univ0 prob=0.263
AgeVaxH35.js:2302 95I x:ageGp:fam 302:2:-1 by blue 323:2:-1 at gen346 Univ0 prob=0.337
AgeVaxH35.js:2302 96I x:ageGp:fam 616:4:-1 by red 235:2:-1 at gen347 Univ0 prob=0.942
AgeVaxH35.js:2302 99I x:ageGp:fam 114:1:-1 by blue 495:3:-1 at gen351 Univ0 prob=0.658
AgeVaxH35.js:2302 99I x:ageGp:fam 209:2:-1 by blue 910:7:-1 at gen351 Univ0 prob=0.722
AgeVaxH35.js:2302 99I x:ageGp:fam 701:5:-1 by blue 72:1:-1 at gen352 Univ0 prob=0.292
AgeVaxH35.js:2302 99I x:ageGp:fam 269:2:-1 by red 925:7:-1 at gen352 Univ0 prob=0.573
AgeVaxH35.js:2302 103I x:ageGp:fam 47:1:-1 by red 235:2:-1 at gen354 Univ0 prob=0.273
AgeVaxH35.js:2302 103I x:ageGp:fam 134:2:-1 by blue 742:5:-1 at gen354 Univ0 prob=0.506
AgeVaxH35.js:2302 103I x:ageGp:fam 65:1:-1 by blue 178:2:-1 at gen355 Univ0 prob=0.176
AgeVaxH35.js:2302 103I x:ageGp:fam 692:5:-1 by blue 271:2:-1 at gen355 Univ0 prob=0.963
AgeVaxH35.js:2302 103I x:ageGp:fam 581:4:-1 by blue 686:4:-1 at gen355 Univ0 prob=0.212
AgeVaxH35.js:2302 103I x:ageGp:fam 982:9:-1 by blue 910:7:-1 at gen355 Univ0 prob=0.878
AgeVaxH35.js:2302 105I x:ageGp:fam 507:3:-1 by blue 742:5:-1 at gen356 Univ0 prob=0.338
AgeVaxH35.js:2302 109I x:ageGp:fam 262:2:-1 by blue 15:0:-1 at gen357 Univ0 prob=0.171
AgeVaxH35.js:2302 109I x:ageGp:fam 681:4:-1 by blue 15:0:-1 at gen357 Univ0 prob=0.162
AgeVaxH35.js:2302 112I x:ageGp:fam 183:2:-1 by yellow 267:2:-1 at gen360 Univ0 prob=0.370
AgeVaxH35.js:2302 112I x:ageGp:fam 699:5:-1 by red 323:2:-1 at gen360 Univ0 prob=0.450
AgeVaxH35.js:2302 112I x:ageGp:fam 313:2:-1 by red 323:2:-1 at gen361 Univ0 prob=0.166
AgeVaxH35.js:2302 112I x:ageGp:fam 809:5:-1 by blue 471:3:-1 at gen361 Univ0 prob=0.611
AgeVaxH35.js:2302 114I x:ageGp:fam 256:2:-1 by blue 15:0:-1 at gen362 Univ0 prob=0.120
AgeVaxH35.js:2302 114I x:ageGp:fam 25:0:-1 by blue 70:1:-1 at gen362 Univ0 prob=0.108
AgeVaxH35.js:2302 114I x:ageGp:fam 470:3:-1 by red 271:2:-1 at gen362 Univ0 prob=0.618
AgeVaxH35.js:2302 114I x:ageGp:fam 774:5:-1 by blue 471:3:-1 at gen362 Univ0 prob=0.296
AgeVaxH35.js:2302 116I x:ageGp:fam 197:2:-1 by blue 455:3:-1 at gen363 Univ0 prob=0.104
AgeVaxH35.js:2302 116I x:ageGp:fam 887:6:-1 by red 254:2:-1 at gen363 Univ0 prob=0.377
AgeVaxH35.js:2302 120I x:ageGp:fam 141:2:-1 by red 323:2:-1 at gen364 Univ0 prob=0.297
AgeVaxH35.js:2302 120I x:ageGp:fam 840:6:-1 by blue 160:2:-1 at gen364 Univ0 prob=0.971
AgeVaxH35.js:2302 120I x:ageGp:fam 861:6:-1 by blue 351:2:-1 at gen364 Univ0 prob=0.619
AgeVaxH35.js:2302 125I x:ageGp:fam 50:1:-1 by blue 734:5:-1 at gen367 Univ0 prob=0.543
AgeVaxH35.js:2302 125I x:ageGp:fam 251:2:-1 by red 73:1:-1 at gen367 Univ0 prob=0.423
AgeVaxH35.js:2302 125I x:ageGp:fam 126:1:-1 by red 989:9:-1 at gen367 Univ0 prob=0.175
AgeVaxH35.js:2302 125I x:ageGp:fam 770:5:-1 by red 323:2:-1 at gen367 Univ0 prob=0.186
AgeVaxH35.js:2302 125I x:ageGp:fam 864:6:-1 by blue 742:5:-1 at gen367 Univ0 prob=0.336
AgeVaxH35.js:2302 130I x:ageGp:fam 946:7:-1 by blue 522:3:-1 at gen369 Univ0 prob=0.135
AgeVaxH35.js:2302 130I x:ageGp:fam 708:5:-1 by red 423:3:-1 at gen370 Univ0 prob=0.511
AgeVaxH35.js:2302 132I x:ageGp:fam 301:2:-1 by red 235:2:-1 at gen372 Univ0 prob=0.007
AgeVaxH35.js:2302 132I x:ageGp:fam 227:2:-1 by red 323:2:-1 at gen373 Univ0 prob=0.038
AgeVaxH35.js:2302 132I x:ageGp:fam 339:2:-1 by red 981:8:-1 at gen373 Univ0 prob=0.588
AgeVaxH35.js:2302 133I x:ageGp:fam 867:6:-1 by blue 351:2:-1 at gen374 Univ0 prob=0.751
AgeVaxH35.js:2302 135I x:ageGp:fam 978:8:-1 by red 70:1:-1 at gen375 Univ0 prob=0.678
AgeVaxH35.js:2302 135I x:ageGp:fam 928:7:-1 by blue 160:2:-1 at gen375 Univ0 prob=0.714
AgeVaxH35.js:2302 135I x:ageGp:fam 224:2:-1 by red 634:4:-1 at gen375 Univ0 prob=0.925
AgeVaxH35.js:2302 136I x:ageGp:fam 863:6:-1 by blue 15:0:-1 at gen376 Univ0 prob=0.266
AgeVaxH35.js:2302 136I x:ageGp:fam 86:1:-1 by blue 686:4:-1 at gen376 Univ0 prob=0.205
AgeVaxH35.js:2302 136I x:ageGp:fam 123:1:-1 by blue 599:4:-1 at gen376 Univ0 prob=0.808
AgeVaxH35.js:2302 136I x:ageGp:fam 871:6:-1 by blue 178:2:-1 at gen376 Univ0 prob=0.700
AgeVaxH35.js:2302 139I x:ageGp:fam 51:1:-1 by blue 72:1:-1 at gen377 Univ0 prob=0.725
AgeVaxH35.js:2302 139I x:ageGp:fam 704:5:-1 by red 254:2:-1 at gen377 Univ0 prob=0.140
AgeVaxH35.js:2302 139I x:ageGp:fam 487:3:-1 by blue 921:7:-1 at gen377 Univ0 prob=0.166
AgeVaxH35.js:2302 146I x:ageGp:fam 923:7:-1 by blue 24:0:-1 at gen380 Univ0 prob=0.153
AgeVaxH35.js:2302 146I x:ageGp:fam 447:3:-1 by red 235:2:-1 at gen380 Univ0 prob=0.894
AgeVaxH35.js:2302 146I x:ageGp:fam 658:4:-1 by blue 921:7:-1 at gen380 Univ0 prob=0.280
AgeVaxH35.js:2302 149I x:ageGp:fam 281:2:-1 by blue 178:2:-1 at gen382 Univ0 prob=0.033
AgeVaxH35.js:2302 149I x:ageGp:fam 836:6:-1 by red 401:3:-1 at gen382 Univ0 prob=0.865
AgeVaxH35.js:2302 149I x:ageGp:fam 917:7:-1 by red 401:3:-1 at gen382 Univ0 prob=0.045
AgeVaxH35.js:2302 149I x:ageGp:fam 9:0:-1 by blue 267:2:-1 at gen383 Univ0 prob=0.471
AgeVaxH35.js:2302 149I x:ageGp:fam 63:1:-1 by blue 156:2:-1 at gen383 Univ0 prob=0.348
AgeVaxH35.js:2302 149I x:ageGp:fam 639:4:-1 by blue 267:2:-1 at gen383 Univ0 prob=0.595
AgeVaxH35.js:2302 149I x:ageGp:fam 384:3:-1 by red 634:4:-1 at gen383 Univ0 prob=0.657
AgeVaxH35.js:2302 156I x:ageGp:fam 218:2:-1 by blue 910:7:-1 at gen385 Univ0 prob=0.582
AgeVaxH35.js:2302 156I x:ageGp:fam 215:2:-1 by blue 156:2:-1 at gen386 Univ0 prob=0.965
AgeVaxH35.js:2302 156I x:ageGp:fam 625:4:-1 by blue 267:2:-1 at gen386 Univ0 prob=0.481
AgeVaxH35.js:2302 156I x:ageGp:fam 588:4:-1 by blue 522:3:-1 at gen386 Univ0 prob=0.505
AgeVaxH35.js:2302 157I x:ageGp:fam 355:2:-1 by blue 670:4:-1 at gen387 Univ0 prob=0.169
AgeVaxH35.js:2302 161I x:ageGp:fam 731:5:-1 by blue 739:5:-1 at gen389 Univ0 prob=0.720
AgeVaxH35.js:2302 161I x:ageGp:fam 553:4:-1 by red 634:4:-1 at gen390 Univ0 prob=0.642
AgeVaxH35.js:2302 162I x:ageGp:fam 431:3:-1 by blue 68:1:-1 at gen391 Univ0 prob=0.948
AgeVaxH35.js:2302 162I x:ageGp:fam 229:2:-1 by blue 734:5:-1 at gen391 Univ0 prob=0.138
AgeVaxH35.js:2302 162I x:ageGp:fam 463:3:-1 by blue 512:3:-1 at gen391 Univ0 prob=0.918
AgeVaxH35.js:2302 162I x:ageGp:fam 636:4:-1 by blue 802:5:-1 at gen391 Univ0 prob=0.803
AgeVaxH35.js:2302 163I x:ageGp:fam 236:2:-1 by blue 670:4:-1 at gen392 Univ0 prob=0.627
AgeVaxH35.js:2302 167I x:ageGp:fam 14:0:-1 by red 686:4:-1 at gen393 Univ0 prob=0.371
AgeVaxH35.js:2302 167I x:ageGp:fam 754:5:-1 by blue 178:2:-1 at gen393 Univ0 prob=0.879
AgeVaxH35.js:2302 167I x:ageGp:fam 494:3:-1 by blue 335:2:-1 at gen393 Univ0 prob=0.231
AgeVaxH35.js:2302 168I x:ageGp:fam 437:3:-1 by blue 351:2:-1 at gen394 Univ0 prob=0.819
AgeVaxH35.js:2302 171I x:ageGp:fam 279:2:-1 by blue 987:9:-1 at gen395 Univ0 prob=0.173
AgeVaxH35.js:2302 173I x:ageGp:fam 916:7:-1 by blue 529:3:-1 at gen399 Univ0 prob=0.479
AgeVaxH35.js:2302 173I x:ageGp:fam 604:4:-1 by red 742:5:-1 at gen399 Univ0 prob=0.031
AgeVaxH35.js:2302 173I x:ageGp:fam 143:2:-1 by red 925:7:-1 at gen400 Univ0 prob=0.120
AgeVaxH35.js:2302 173I x:ageGp:fam 698:5:-1 by red 735:5:-1 at gen400 Univ0 prob=0.376
AgeVaxH35.js:2302 177I x:ageGp:fam 730:5:-1 by blue 512:3:-1 at gen402 Univ0 prob=0.372
AgeVaxH35.js:2302 178I x:ageGp:fam 794:5:-1 by blue 734:5:-1 at gen405 Univ0 prob=0.549
AgeVaxH35.js:2302 178I x:ageGp:fam 95:1:-1 by blue 412:3:-1 at gen406 Univ0 prob=0.057
AgeVaxH35.js:2302 178I x:ageGp:fam 656:4:-1 by blue 269:2:-1 at gen406 Univ0 prob=0.026
AgeVaxH35.js:2302 178I x:ageGp:fam 338:2:-1 by blue 703:5:-1 at gen406 Univ0 prob=0.347
AgeVaxH35.js:2302 179I x:ageGp:fam 515:3:-1 by red 911:7:-1 at gen407 Univ0 prob=0.939
AgeVaxH35.js:2302 182I x:ageGp:fam 101:1:-1 by blue 734:5:-1 at gen408 Univ0 prob=0.850
AgeVaxH35.js:2302 184I x:ageGp:fam 727:5:-1 by red 15:0:-1 at gen410 Univ0 prob=0.489
AgeVaxH35.js:2302 184I x:ageGp:fam 207:2:-1 by red 72:1:-1 at gen410 Univ0 prob=0.007
AgeVaxH35.js:2302 184I x:ageGp:fam 650:4:-1 by blue 512:3:-1 at gen410 Univ0 prob=0.172
AgeVaxH35.js:2302 184I x:ageGp:fam 8:0:-1 by blue 734:5:-1 at gen411 Univ0 prob=0.472
AgeVaxH35.js:2302 184I x:ageGp:fam 787:5:-1 by blue 529:3:-1 at gen411 Univ0 prob=0.632
AgeVaxH35.js:2302 187I x:ageGp:fam 201:2:-1 by blue 152:2:-1 at gen412 Univ0 prob=0.425
AgeVaxH35.js:2302 187I x:ageGp:fam 318:2:-1 by red 257:2:-1 at gen412 Univ0 prob=0.834
AgeVaxH35.js:2302 189I x:ageGp:fam 505:3:-1 by red 15:0:-1 at gen413 Univ0 prob=0.479
AgeVaxH35.js:2302 189I x:ageGp:fam 394:3:-1 by blue 335:2:-1 at gen413 Univ0 prob=0.501
AgeVaxH35.js:2302 191I x:ageGp:fam 986:9:-1 by blue 237:2:-1 at gen414 Univ0 prob=0.780
AgeVaxH35.js:2302 193I x:ageGp:fam 745:5:-1 by red 72:1:-1 at gen415 Univ0 prob=0.996
AgeVaxH35.js:2302 193I x:ageGp:fam 608:4:-1 by blue 267:2:-1 at gen415 Univ0 prob=0.734
AgeVaxH35.js:2302 194I x:ageGp:fam 344:2:-1 by red 877:6:-1 at gen416 Univ0 prob=0.143
AgeVaxH35.js:2302 194I x:ageGp:fam 429:3:-1 by red 351:2:-1 at gen416 Univ0 prob=0.436
AgeVaxH35.js:2302 198I x:ageGp:fam 568:4:-1 by blue 887:6:-1 at gen419 Univ0 prob=0.818
AgeVaxH35.js:2302 198I x:ageGp:fam 589:4:-1 by blue 681:4:-1 at gen419 Univ0 prob=0.459
AgeVaxH35.js:2302 198I x:ageGp:fam 37:0:-1 by red 160:2:-1 at gen420 Univ0 prob=0.015
AgeVaxH35.js:2302 198I x:ageGp:fam 638:4:-1 by blue 50:1:-1 at gen420 Univ0 prob=0.627
AgeVaxH35.js:2302 198I x:ageGp:fam 689:4:-1 by blue 50:1:-1 at gen420 Univ0 prob=0.657
AgeVaxH35.js:2302 198I x:ageGp:fam 306:2:-1 by blue 65:1:-1 at gen420 Univ0 prob=0.141
AgeVaxH35.js:2302 198I x:ageGp:fam 225:2:-1 by red 910:7:-1 at gen420 Univ0 prob=0.430
AgeVaxH35.js:2302 198I x:ageGp:fam 403:3:-1 by red 911:7:-1 at gen420 Univ0 prob=0.143
AgeVaxH35.js:2302 206I x:ageGp:fam 749:5:-1 by red 15:0:-1 at gen422 Univ0 prob=0.363
AgeVaxH35.js:2302 206I x:ageGp:fam 349:2:-1 by blue 987:9:-1 at gen422 Univ0 prob=0.107
AgeVaxH35.js:2302 208I x:ageGp:fam 276:2:-1 by blue 202:2:-1 at gen424 Univ0 prob=0.748
AgeVaxH35.js:2302 208I x:ageGp:fam 461:3:-1 by blue 528:3:-1 at gen424 Univ0 prob=0.335
AgeVaxH35.js:2302 210I x:ageGp:fam 380:3:-1 by blue 616:4:-1 at gen426 Univ0 prob=0.621
AgeVaxH35.js:2302 210I x:ageGp:fam 310:2:-1 by red 351:2:-1 at gen427 Univ0 prob=0.805
AgeVaxH35.js:2302 210I x:ageGp:fam 838:6:-1 by yellow 487:3:-1 at gen427 Univ0 prob=0.045
AgeVaxH35.js:2302 211I x:ageGp:fam 133:2:-1 by blue 867:6:-1 at gen428 Univ0 prob=0.148
AgeVaxH35.js:2302 211I x:ageGp:fam 166:2:-1 by blue 134:2:-1 at gen428 Univ0 prob=0.437
