Some messages have been moved to the Issues panel.
AgeVaxH35.js:871 Sat Jan 23 2021 23:15:48 GMT-0800 (Pacific Standard Time)
AgeVaxH35.js:872 CovidSIMVL Mode1 and Mod2 Hybrid 35d
AgeVaxH35.js:873 Mode 1 >13 and <36 is 75%
AgeVaxH35.js:874 Mode 2 >28 is 95%; >13 and <29 is 75%
AgeVaxH35.js:2305 37I x:ageGp:fam 554:4:-1 by red 805:5:-1 at gen183 Univ0 prob=0.122
AgeVaxH35.js:2305 38I x:ageGp:fam 784:5:-1 by yellow 836:6:-1 at gen187 Univ0 prob=0.092
AgeVaxH35.js:2305 39I x:ageGp:fam 707:5:-1 by blue 827:6:-1 at gen189 Univ0 prob=0.139
AgeVaxH35.js:2305 39I x:ageGp:fam 318:2:-1 by blue 900:6:-1 at gen190 Univ0 prob=0.786
AgeVaxH35.js:2305 41I x:ageGp:fam 50:1:-1 by blue 900:6:-1 at gen194 Univ0 prob=0.804
AgeVaxH35.js:2305 41I x:ageGp:fam 416:3:-1 by blue 171:2:-1 at gen194 Univ0 prob=0.250
AgeVaxH35.js:2305 41I x:ageGp:fam 92:1:-1 by blue 429:3:-1 at gen195 Univ0 prob=0.245
AgeVaxH35.js:2305 43I x:ageGp:fam 510:3:-1 by blue 573:4:-1 at gen196 Univ0 prob=0.418
AgeVaxH35.js:2305 45I x:ageGp:fam 423:3:-1 by blue 836:6:-1 at gen200 Univ0 prob=0.682
AgeVaxH35.js:2305 45I x:ageGp:fam 577:4:-1 by red 648:4:-1 at gen201 Univ0 prob=0.271
AgeVaxH35.js:2305 45I x:ageGp:fam 709:5:-1 by red 648:4:-1 at gen201 Univ0 prob=0.891
AgeVaxH35.js:2305 45I x:ageGp:fam 851:6:-1 by blue 794:5:-1 at gen201 Univ0 prob=0.357
AgeVaxH35.js:2305 49I x:ageGp:fam 848:6:-1 by blue 180:2:-1 at gen204 Univ0 prob=0.149
AgeVaxH35.js:2305 49I x:ageGp:fam 258:2:-1 by blue 637:4:-1 at gen204 Univ0 prob=0.192
AgeVaxH35.js:2305 49I x:ageGp:fam 926:7:-1 by blue 900:6:-1 at gen204 Univ0 prob=0.767
AgeVaxH35.js:2305 49I x:ageGp:fam 430:3:-1 by blue 87:1:-1 at gen205 Univ0 prob=0.090
AgeVaxH35.js:2305 53I x:ageGp:fam 78:1:-1 by blue 429:3:-1 at gen208 Univ0 prob=0.577
AgeVaxH35.js:2305 53I x:ageGp:fam 834:6:-1 by blue 87:1:-1 at gen208 Univ0 prob=0.290
AgeVaxH35.js:2305 55I x:ageGp:fam 576:4:-1 by blue 171:2:-1 at gen212 Univ0 prob=0.018
AgeVaxH35.js:2305 55I x:ageGp:fam 810:5:-1 by red 805:5:-1 at gen212 Univ0 prob=0.667
AgeVaxH35.js:2305 57I x:ageGp:fam 634:4:-1 by blue 355:2:-1 at gen215 Univ0 prob=0.546
AgeVaxH35.js:2305 57I x:ageGp:fam 369:3:-1 by blue 637:4:-1 at gen215 Univ0 prob=0.456
AgeVaxH35.js:2305 57I x:ageGp:fam 741:5:-1 by yellow 810:5:-1 at gen215 Univ0 prob=0.666
AgeVaxH35.js:2305 60I x:ageGp:fam 774:5:-1 by blue 175:2:-1 at gen217 Univ0 prob=0.029
AgeVaxH35.js:2305 61I x:ageGp:fam 282:2:-1 by blue 817:5:-1 at gen219 Univ0 prob=0.256
AgeVaxH35.js:2305 61I x:ageGp:fam 589:4:-1 by yellow 683:4:-1 at gen219 Univ0 prob=0.327
AgeVaxH35.js:2305 61I x:ageGp:fam 855:6:-1 by blue 338:2:-1 at gen220 Univ0 prob=0.176
AgeVaxH35.js:2305 63I x:ageGp:fam 922:7:-1 by blue 637:4:-1 at gen221 Univ0 prob=0.816
AgeVaxH35.js:2305 64I x:ageGp:fam 110:1:-1 by red 180:2:-1 at gen222 Univ0 prob=0.611
AgeVaxH35.js:2305 64I x:ageGp:fam 807:5:-1 by blue 573:4:-1 at gen222 Univ0 prob=0.481
AgeVaxH35.js:2305 65I x:ageGp:fam 401:3:-1 by blue 797:5:-1 at gen223 Univ0 prob=0.965
AgeVaxH35.js:2305 67I x:ageGp:fam 304:2:-1 by red 180:2:-1 at gen224 Univ0 prob=0.926
AgeVaxH35.js:2305 69I x:ageGp:fam 865:6:-1 by blue 87:1:-1 at gen226 Univ0 prob=0.320
AgeVaxH35.js:2305 69I x:ageGp:fam 945:7:-1 by blue 171:2:-1 at gen227 Univ0 prob=0.907
AgeVaxH35.js:2305 70I x:ageGp:fam 412:3:-1 by blue 740:5:-1 at gen228 Univ0 prob=0.450
AgeVaxH35.js:2305 72I x:ageGp:fam 826:6:-1 by blue 168:2:-1 at gen230 Univ0 prob=0.907
AgeVaxH35.js:2305 72I x:ageGp:fam 555:4:-1 by blue 817:5:-1 at gen230 Univ0 prob=0.585
AgeVaxH35.js:2305 74I x:ageGp:fam 438:3:-1 by blue 87:1:-1 at gen233 Univ0 prob=0.443
AgeVaxH35.js:2305 74I x:ageGp:fam 829:6:-1 by blue 474:3:-1 at gen234 Univ0 prob=0.709
AgeVaxH35.js:2305 75I x:ageGp:fam 642:4:-1 by red 180:2:-1 at gen235 Univ0 prob=0.694
AgeVaxH35.js:2305 76I x:ageGp:fam 489:3:-1 by red 429:3:-1 at gen236 Univ0 prob=0.017
AgeVaxH35.js:2305 76I x:ageGp:fam 736:5:-1 by blue 836:6:-1 at gen236 Univ0 prob=0.058
AgeVaxH35.js:2305 77I x:ageGp:fam 178:2:-1 by red 180:2:-1 at gen237 Univ0 prob=0.773
AgeVaxH35.js:2305 77I x:ageGp:fam 761:5:-1 by blue 794:5:-1 at gen237 Univ0 prob=0.428
AgeVaxH35.js:2305 81I x:ageGp:fam 6:0:-1 by blue 784:5:-1 at gen239 Univ0 prob=0.253
AgeVaxH35.js:2305 81I x:ageGp:fam 654:4:-1 by red 637:4:-1 at gen239 Univ0 prob=0.870
AgeVaxH35.js:2305 81I x:ageGp:fam 481:3:-1 by blue 419:3:-1 at gen240 Univ0 prob=0.444
AgeVaxH35.js:2305 84I x:ageGp:fam 411:3:-1 by blue 419:3:-1 at gen242 Univ0 prob=0.669
AgeVaxH35.js:2305 85I x:ageGp:fam 880:6:-1 by blue 329:2:-1 at gen247 Univ0 prob=0.591
AgeVaxH35.js:2305 85I x:ageGp:fam 371:3:-1 by blue 504:3:-1 at gen247 Univ0 prob=0.279
AgeVaxH35.js:2305 85I x:ageGp:fam 702:5:-1 by green 371:3:-1 at gen247 Univ0 prob=0.795
AgeVaxH35.js:2305 85I x:ageGp:fam 702:5:-1 by blue 504:3:-1 at gen247 Univ0 prob=0.226
AgeVaxH35.js:2305 85I x:ageGp:fam 566:4:-1 by blue 683:4:-1 at gen247 Univ0 prob=0.760
AgeVaxH35.js:2305 85I x:ageGp:fam 482:3:-1 by blue 617:4:-1 at gen248 Univ0 prob=0.113
AgeVaxH35.js:2305 89I x:ageGp:fam 191:2:-1 by blue 329:2:-1 at gen249 Univ0 prob=0.669
AgeVaxH35.js:2305 91I x:ageGp:fam 737:5:-1 by blue 329:2:-1 at gen251 Univ0 prob=0.953
AgeVaxH35.js:2305 92I x:ageGp:fam 930:7:-1 by blue 419:3:-1 at gen253 Univ0 prob=0.967
AgeVaxH35.js:2305 92I x:ageGp:fam 396:3:-1 by blue 577:4:-1 at gen254 Univ0 prob=0.754
AgeVaxH35.js:2305 94I x:ageGp:fam 697:5:-1 by red 171:2:-1 at gen260 Univ0 prob=0.149
AgeVaxH35.js:2305 94I x:ageGp:fam 194:2:-1 by blue 285:2:-1 at gen260 Univ0 prob=0.016
AgeVaxH35.js:2305 96I x:ageGp:fam 459:3:-1 by blue 318:2:-1 at gen263 Univ0 prob=0.783
AgeVaxH35.js:2305 97I x:ageGp:fam 128:1:-1 by blue 554:4:-1 at gen265 Univ0 prob=0.295
AgeVaxH35.js:2305 98I x:ageGp:fam 500:3:-1 by blue 683:4:-1 at gen268 Univ0 prob=0.282
AgeVaxH35.js:2305 99I x:ageGp:fam 375:3:-1 by blue 683:4:-1 at gen270 Univ0 prob=0.567
AgeVaxH35.js:2305 99I x:ageGp:fam 515:3:-1 by red 637:4:-1 at gen271 Univ0 prob=0.096
AgeVaxH35.js:2305 101I x:ageGp:fam 444:3:-1 by blue 683:4:-1 at gen273 Univ0 prob=0.885
AgeVaxH35.js:2305 101I x:ageGp:fam 12:0:-1 by blue 589:4:-1 at gen274 Univ0 prob=0.946
AgeVaxH35.js:2305 101I x:ageGp:fam 998:9:-1 by blue 922:7:-1 at gen274 Univ0 prob=0.251
AgeVaxH35.js:2305 102I x:ageGp:fam 324:2:-1 by blue 589:4:-1 at gen275 Univ0 prob=0.017
AgeVaxH35.js:2305 102I x:ageGp:fam 421:3:-1 by blue 589:4:-1 at gen275 Univ0 prob=0.107
AgeVaxH35.js:2305 106I x:ageGp:fam 315:2:-1 by blue 258:2:-1 at gen278 Univ0 prob=0.798
AgeVaxH35.js:2305 107I x:ageGp:fam 31:0:-1 by red 419:3:-1 at gen280 Univ0 prob=0.953
AgeVaxH35.js:2305 107I x:ageGp:fam 595:4:-1 by blue 851:6:-1 at gen280 Univ0 prob=0.691
AgeVaxH35.js:2305 107I x:ageGp:fam 645:4:-1 by blue 848:6:-1 at gen281 Univ0 prob=0.855
AgeVaxH35.js:2305 110I x:ageGp:fam 252:2:-1 by red 797:5:-1 at gen286 Univ0 prob=0.135
AgeVaxH35.js:2305 110I x:ageGp:fam 961:8:-1 by blue 810:5:-1 at gen286 Univ0 prob=0.509
AgeVaxH35.js:2305 112I x:ageGp:fam 347:2:-1 by red 429:3:-1 at gen291 Univ0 prob=0.908
AgeVaxH35.js:2305 112I x:ageGp:fam 665:4:-1 by blue 369:3:-1 at gen291 Univ0 prob=0.600
AgeVaxH35.js:2305 112I x:ageGp:fam 962:8:-1 by red 637:4:-1 at gen291 Univ0 prob=0.488
AgeVaxH35.js:2305 112I x:ageGp:fam 678:4:-1 by blue 369:3:-1 at gen292 Univ0 prob=0.065
AgeVaxH35.js:2305 115I x:ageGp:fam 528:3:-1 by blue 945:7:-1 at gen293 Univ0 prob=0.221
AgeVaxH35.js:2305 116I x:ageGp:fam 250:2:-1 by blue 411:3:-1 at gen294 Univ0 prob=0.291
AgeVaxH35.js:2305 116I x:ageGp:fam 734:5:-1 by blue 855:6:-1 at gen294 Univ0 prob=0.069
AgeVaxH35.js:2305 119I x:ageGp:fam 698:5:-1 by red 87:1:-1 at gen296 Univ0 prob=0.715
AgeVaxH35.js:2305 119I x:ageGp:fam 825:6:-1 by blue 634:4:-1 at gen296 Univ0 prob=0.804
AgeVaxH35.js:2305 121I x:ageGp:fam 55:1:-1 by blue 50:1:-1 at gen298 Univ0 prob=0.305
AgeVaxH35.js:2305 121I x:ageGp:fam 456:3:-1 by blue 50:1:-1 at gen298 Univ0 prob=0.723
AgeVaxH35.js:2305 123I x:ageGp:fam 14:0:-1 by red 683:4:-1 at gen300 Univ0 prob=0.479
AgeVaxH35.js:2305 123I x:ageGp:fam 39:0:-1 by blue 826:6:-1 at gen300 Univ0 prob=0.665
AgeVaxH35.js:2305 123I x:ageGp:fam 387:3:-1 by red 48:1:-1 at gen301 Univ0 prob=0.109
AgeVaxH35.js:2305 123I x:ageGp:fam 143:2:-1 by blue 865:6:-1 at gen301 Univ0 prob=0.890
AgeVaxH35.js:2305 127I x:ageGp:fam 581:4:-1 by blue 50:1:-1 at gen303 Univ0 prob=0.922
AgeVaxH35.js:2305 127I x:ageGp:fam 298:2:-1 by blue 554:4:-1 at gen304 Univ0 prob=0.544
AgeVaxH35.js:2305 128I x:ageGp:fam 255:2:-1 by blue 412:3:-1 at gen305 Univ0 prob=0.186
AgeVaxH35.js:2305 128I x:ageGp:fam 771:5:-1 by blue 369:3:-1 at gen305 Univ0 prob=0.695
AgeVaxH35.js:2305 129I x:ageGp:fam 28:0:-1 by blue 589:4:-1 at gen306 Univ0 prob=0.441
AgeVaxH35.js:2305 132I x:ageGp:fam 372:3:-1 by blue 110:1:-1 at gen308 Univ0 prob=0.198
AgeVaxH35.js:2305 132I x:ageGp:fam 779:5:-1 by blue 369:3:-1 at gen309 Univ0 prob=0.706
AgeVaxH35.js:2305 134I x:ageGp:fam 877:6:-1 by blue 865:6:-1 at gen312 Univ0 prob=0.363
AgeVaxH35.js:2305 134I x:ageGp:fam 44:1:-1 by blue 930:7:-1 at gen313 Univ0 prob=0.788
AgeVaxH35.js:2305 134I x:ageGp:fam 783:5:-1 by red 50:1:-1 at gen313 Univ0 prob=0.223
AgeVaxH35.js:2305 134I x:ageGp:fam 54:1:-1 by blue 489:3:-1 at gen313 Univ0 prob=0.132
AgeVaxH35.js:2305 134I x:ageGp:fam 305:2:-1 by blue 412:3:-1 at gen313 Univ0 prob=0.455
AgeVaxH35.js:2305 134I x:ageGp:fam 537:3:-1 by blue 654:4:-1 at gen313 Univ0 prob=0.566
AgeVaxH35.js:2305 134I x:ageGp:fam 602:4:-1 by blue 930:7:-1 at gen313 Univ0 prob=0.490
AgeVaxH35.js:2305 135I x:ageGp:fam 632:4:-1 by blue 411:3:-1 at gen314 Univ0 prob=0.891
AgeVaxH35.js:2305 141I x:ageGp:fam 691:5:-1 by blue 589:4:-1 at gen315 Univ0 prob=0.209
AgeVaxH35.js:2305 141I x:ageGp:fam 884:6:-1 by blue 826:6:-1 at gen315 Univ0 prob=0.471
AgeVaxH35.js:2305 142I x:ageGp:fam 889:6:-1 by red 87:1:-1 at gen316 Univ0 prob=0.413
AgeVaxH35.js:2305 142I x:ageGp:fam 159:2:-1 by blue 930:7:-1 at gen316 Univ0 prob=0.861
AgeVaxH35.js:2305 146I x:ageGp:fam 51:1:-1 by red 285:2:-1 at gen318 Univ0 prob=0.130
AgeVaxH35.js:2305 146I x:ageGp:fam 381:3:-1 by yellow 515:3:-1 at gen319 Univ0 prob=0.821
AgeVaxH35.js:2305 147I x:ageGp:fam 72:1:-1 by blue 369:3:-1 at gen320 Univ0 prob=0.646
AgeVaxH35.js:2305 148I x:ageGp:fam 249:2:-1 by red 50:1:-1 at gen321 Univ0 prob=0.892
AgeVaxH35.js:2305 148I x:ageGp:fam 959:8:-1 by red 87:1:-1 at gen321 Univ0 prob=0.512
AgeVaxH35.js:2305 149I x:ageGp:fam 559:4:-1 by red 50:1:-1 at gen322 Univ0 prob=0.438
AgeVaxH35.js:2305 149I x:ageGp:fam 184:2:-1 by red 87:1:-1 at gen322 Univ0 prob=0.778
AgeVaxH35.js:2305 149I x:ageGp:fam 878:6:-1 by red 740:5:-1 at gen322 Univ0 prob=0.257
AgeVaxH35.js:2305 154I x:ageGp:fam 404:3:-1 by blue 589:4:-1 at gen326 Univ0 prob=0.517
AgeVaxH35.js:2305 154I x:ageGp:fam 422:3:-1 by blue 880:6:-1 at gen326 Univ0 prob=0.038
AgeVaxH35.js:2305 154I x:ageGp:fam 179:2:-1 by blue 654:4:-1 at gen327 Univ0 prob=0.499
AgeVaxH35.js:2305 156I x:ageGp:fam 509:3:-1 by blue 930:7:-1 at gen328 Univ0 prob=0.685
AgeVaxH35.js:2305 157I x:ageGp:fam 46:1:-1 by blue 589:4:-1 at gen329 Univ0 prob=0.993
AgeVaxH35.js:2305 157I x:ageGp:fam 113:1:-1 by blue 855:6:-1 at gen329 Univ0 prob=0.946
AgeVaxH35.js:2305 157I x:ageGp:fam 693:5:-1 by blue 375:3:-1 at gen329 Univ0 prob=0.636
AgeVaxH35.js:2305 157I x:ageGp:fam 525:3:-1 by blue 412:3:-1 at gen329 Univ0 prob=0.302
AgeVaxH35.js:2305 157I x:ageGp:fam 478:3:-1 by blue 865:6:-1 at gen329 Univ0 prob=0.467
AgeVaxH35.js:2305 163I x:ageGp:fam 19:0:-1 by blue 31:0:-1 at gen331 Univ0 prob=0.186
AgeVaxH35.js:2305 163I x:ageGp:fam 19:0:-1 by blue 826:6:-1 at gen331 Univ0 prob=0.802
AgeVaxH35.js:2305 163I x:ageGp:fam 208:2:-1 by blue 697:5:-1 at gen332 Univ0 prob=0.253
AgeVaxH35.js:2305 163I x:ageGp:fam 893:6:-1 by red 258:2:-1 at gen332 Univ0 prob=0.352
AgeVaxH35.js:2305 164I x:ageGp:fam 518:3:-1 by blue 12:0:-1 at gen333 Univ0 prob=0.037
AgeVaxH35.js:2305 164I x:ageGp:fam 570:4:-1 by blue 12:0:-1 at gen333 Univ0 prob=0.042
AgeVaxH35.js:2305 164I x:ageGp:fam 680:4:-1 by blue 500:3:-1 at gen333 Univ0 prob=0.876
AgeVaxH35.js:2305 164I x:ageGp:fam 801:5:-1 by red 577:4:-1 at gen333 Univ0 prob=0.273
AgeVaxH35.js:2305 166I x:ageGp:fam 102:1:-1 by blue 807:5:-1 at gen334 Univ0 prob=0.838
AgeVaxH35.js:2305 166I x:ageGp:fam 814:5:-1 by red 168:2:-1 at gen334 Univ0 prob=0.002
AgeVaxH35.js:2305 166I x:ageGp:fam 336:2:-1 by red 318:2:-1 at gen334 Univ0 prob=0.438
AgeVaxH35.js:2305 173I x:ageGp:fam 155:2:-1 by blue 930:7:-1 at gen336 Univ0 prob=0.548
AgeVaxH35.js:2305 173I x:ageGp:fam 244:2:-1 by blue 324:2:-1 at gen336 Univ0 prob=0.066
AgeVaxH35.js:2305 173I x:ageGp:fam 245:2:-1 by blue 324:2:-1 at gen336 Univ0 prob=0.286
AgeVaxH35.js:2305 173I x:ageGp:fam 231:2:-1 by blue 930:7:-1 at gen337 Univ0 prob=0.104
AgeVaxH35.js:2305 176I x:ageGp:fam 118:1:-1 by blue 865:6:-1 at gen338 Univ0 prob=0.158
AgeVaxH35.js:2305 176I x:ageGp:fam 818:5:-1 by blue 930:7:-1 at gen338 Univ0 prob=0.051
AgeVaxH35.js:2305 179I x:ageGp:fam 869:6:-1 by red 810:5:-1 at gen340 Univ0 prob=0.512
AgeVaxH35.js:2305 179I x:ageGp:fam 224:2:-1 by red 577:4:-1 at gen341 Univ0 prob=0.450
AgeVaxH35.js:2305 179I x:ageGp:fam 949:8:-1 by blue 375:3:-1 at gen341 Univ0 prob=0.405
AgeVaxH35.js:2305 179I x:ageGp:fam 987:9:-1 by blue 438:3:-1 at gen341 Univ0 prob=0.578
AgeVaxH35.js:2305 180I x:ageGp:fam 777:5:-1 by blue 401:3:-1 at gen342 Univ0 prob=0.640
AgeVaxH35.js:2305 183I x:ageGp:fam 16:0:-1 by blue 375:3:-1 at gen343 Univ0 prob=0.619
AgeVaxH35.js:2305 183I x:ageGp:fam 912:7:-1 by blue 515:3:-1 at gen343 Univ0 prob=0.053
AgeVaxH35.js:2305 184I x:ageGp:fam 753:5:-1 by red 168:2:-1 at gen344 Univ0 prob=0.206
AgeVaxH35.js:2305 186I x:ageGp:fam 432:3:-1 by red 369:3:-1 at gen345 Univ0 prob=0.535
AgeVaxH35.js:2305 186I x:ageGp:fam 677:4:-1 by blue 489:3:-1 at gen345 Univ0 prob=0.776
AgeVaxH35.js:2305 186I x:ageGp:fam 612:4:-1 by blue 654:4:-1 at gen345 Univ0 prob=0.368
AgeVaxH35.js:2305 187I x:ageGp:fam 452:3:-1 by red 258:2:-1 at gen346 Univ0 prob=0.641
AgeVaxH35.js:2305 190I x:ageGp:fam 333:2:-1 by blue 489:3:-1 at gen347 Univ0 prob=0.441
AgeVaxH35.js:2305 190I x:ageGp:fam 977:8:-1 by red 589:4:-1 at gen347 Univ0 prob=0.911
AgeVaxH35.js:2305 193I x:ageGp:fam 157:2:-1 by blue 12:0:-1 at gen351 Univ0 prob=0.326
AgeVaxH35.js:2305 193I x:ageGp:fam 217:2:-1 by red 589:4:-1 at gen352 Univ0 prob=0.741
AgeVaxH35.js:2305 193I x:ageGp:fam 780:5:-1 by blue 961:8:-1 at gen352 Univ0 prob=0.923
AgeVaxH35.js:2305 194I x:ageGp:fam 129:1:-1 by blue 444:3:-1 at gen353 Univ0 prob=0.364
AgeVaxH35.js:2305 194I x:ageGp:fam 908:7:-1 by blue 998:9:-1 at gen353 Univ0 prob=0.129
AgeVaxH35.js:2305 198I x:ageGp:fam 723:5:-1 by blue 191:2:-1 at gen355 Univ0 prob=0.487
AgeVaxH35.js:2305 198I x:ageGp:fam 542:4:-1 by blue 998:9:-1 at gen355 Univ0 prob=0.028
AgeVaxH35.js:2305 198I x:ageGp:fam 362:3:-1 by yellow 28:0:-1 at gen356 Univ0 prob=0.587
AgeVaxH35.js:2305 200I x:ageGp:fam 300:2:-1 by red 577:4:-1 at gen357 Univ0 prob=0.649
AgeVaxH35.js:2305 200I x:ageGp:fam 793:5:-1 by red 589:4:-1 at gen357 Univ0 prob=0.360
AgeVaxH35.js:2305 201I x:ageGp:fam 26:0:-1 by red 774:5:-1 at gen358 Univ0 prob=0.179
AgeVaxH35.js:2305 201I x:ageGp:fam 326:2:-1 by red 654:4:-1 at gen358 Univ0 prob=0.782
AgeVaxH35.js:2305 203I x:ageGp:fam 41:1:-1 by blue 581:4:-1 at gen359 Univ0 prob=0.871
AgeVaxH35.js:2305 203I x:ageGp:fam 927:7:-1 by blue 252:2:-1 at gen359 Univ0 prob=0.674
AgeVaxH35.js:2305 207I x:ageGp:fam 107:1:-1 by blue 12:0:-1 at gen361 Univ0 prob=0.061
AgeVaxH35.js:2305 207I x:ageGp:fam 342:2:-1 by red 707:5:-1 at gen361 Univ0 prob=0.417
AgeVaxH35.js:2305 207I x:ageGp:fam 907:7:-1 by blue 411:3:-1 at gen361 Univ0 prob=0.194
AgeVaxH35.js:2305 207I x:ageGp:fam 101:1:-1 by blue 930:7:-1 at gen362 Univ0 prob=0.122
AgeVaxH35.js:2305 207I x:ageGp:fam 776:5:-1 by blue 324:2:-1 at gen362 Univ0 prob=0.880
AgeVaxH35.js:2305 207I x:ageGp:fam 897:6:-1 by blue 998:9:-1 at gen362 Univ0 prob=0.382
AgeVaxH35.js:2305 210I x:ageGp:fam 471:3:-1 by blue 191:2:-1 at gen363 Univ0 prob=0.857
